1000.0,1076.9
2000.0,740.2
4000.0,617.4
8000.0,590.1
16000.0,515.9
32000.0,500.6
64000.0,486.0
128000.0,479.9
256000.0,466.0
512000.0,513.9
1024000.0,480.8
2048000.0,519.9
4096000.0,735.3
8192000.0,1160.2
